Gene_symbol,Entry,ID
YGR233C,P17442,2168
YGR234W,P39676,2169
YGR235C,P50087,2170
YGR236C,P50088,2171
YGR237C,P50089,2172
YGR238C,P50090,2173
YGR239C,P50091,2174
YGR240C,P16861,2175
YGR240C-A,Q3E786,2176
YGR241C,P53309,2177
YGR243W,P53311,2178
YGR244C,P53312,2179
YGR245C,P53313,2180
YGR246C,P29056,2181
YGR247W,P53314,2182
YGR248W,P53315,2183
YGR249W,P53050,2184
YGR250C,P53316,2185
YGR251W,P53317,2186
YGR252W,Q03330,2187
YGR253C,P32379,2188
YGR254W,P00924,2189
YGR255C,P53318,2190
YGR256W,P53319,2191
YGR257C,P53320,2192
YGR258C,P07276,2193
YGR260W,P53322,2194
YGR261C,P46682,2195
YGR262C,P53323,2196
YGR263C,P53324,2197
YGR264C,P00958,2198
YGR266W,P53326,2199
YGR267C,P51601,2200
YGR268C,P40325,2201
YGR270W,P40340,2202
YGR271C-A,Q3E705,2203
YGR271W,P53327,2204
YGR273C,P53329,2205
YGR274C,P46677,2206
YGR275W,P53330,2207
YGR276C,P53331,2208
YGR277C,P53332,2209
YGR278W,P53333,2210
YGR279C,P53334,2211
YGR280C,P53335,2212
YGR281W,P53049,2213
YGR282C,P15703,2214
YGR283C,P53336,2215
YGR284C,P53337,2216
YGR285C,P32527,2217
YGR286C,P32451,2218
YGR287C,P53051,2219
YGR288W,P53338,2220
YGR289C,P53048,2221
YGR292W,P53341,2222
YGR294W,P53343,2223
YGR295C,P53344,2224
YGR296W,P0CX14,2225
YHL001W,P38754,2226
YHL002W,P38753,2227
YHL003C,P38703,2228
YHL004W,P32902,2229
YHL006C,P38751,2230
YHL007C,Q03497,2231
YHL008C,P38750,2232
YHL009C,P38749,2233
YHL009W-B,P0C2J7,2234
YHL010C,P38748,2235
YHL011C,P38689,2236
YHL012W,P38709,2237
YHL013C,P38747,2238
YHL014C,P38746,2239
YHL015W,P38701,2240
YHL016C,P33413,2241
YHL017W,P38745,2242
YHL018W,P38744,2243
YHL019C,P38700,2244
YHL020C,P21957,2245
YHL021C,P23180,2246
YHL022C,P23179,2247
YHL023C,P38742,2248
YHL024W,P38741,2249
YHL025W,P18888,2250
YHL027W,P33400,2251
YHL028W,P38739,2252
YHL029C,P38738,2253
YHL030W,P38737,2254
YHL031C,P38736,2255
YHL032C,P32190,2256
YHL033C,P17076,2257
YHL034C,P10080,2258
YHL035C,P38735,2259
YHL036W,P38734,2260
YHL038C,P03874,2261
YHL039W,P38732,2262
YHL040C,P38731,2263
YHL042W,P38729,2264
YHL043W,P38728,2265
YHL044W,P38727,2266
YHL046C,P38725,2267
YHL047C,P38724,2268
YHL048W,P38723,2269
YHL049C,P38722,2270
YHL050C,P38721,2271
YHR001W,P37299,2272
YHR002W,P38702,2273
YHR003C,P38756,2274
YHR004C,P38757,2275
YHR005C,P08539,2276
YHR005C-A,P87108,2277
YHR006W,P38704,2278
YHR007C,P10614,2279
YHR008C,P00447,2280
YHR009C,P38758,2281
YHR010W,P0C2H6,2282
YHR011W,P38705,2283
YHR012W,P38759,2284
YHR013C,P07347,2285
YHR014W,P23624,2286
YHR015W,P38760,2287
YHR016C,P32793,2288
YHR017W,P32792,2289
YHR018C,P04076,2290
YHR019C,P38707,2291
YHR020W,P38708,2292
YHR021C,P38711,2293
YHR022C,P38763,2294
YHR023W,P08964,2295
YHR024C,P11914,2296
YHR025W,P17423,2297
YHR026W,P23968,2298
YHR027C,P38764,2299
YHR028C,P18962,2300
YHR029C,P38765,2301
YHR030C,Q00772,2302
YHR031C,P38766,2303
YHR032W,P38767,2304
YHR033W,P38690,2305
YHR034C,P38768,2306
YHR035W,P38769,2307
YHR036W,P38770,2308
YHR037W,P07275,2309
YHR038W,P38771,2310
YHR039C,P48836,2311
YHR040W,P38772,2312
YHR041C,P34162,2313
YHR042W,P16603,2314
YHR043C,P38773,2315
YHR044C,P38774,2316
YHR045W,P38775,2317
YHR046C,P38710,2318
YHR047C,P37898,2319
YHR048W,P38776,2320
YHR049W,P38777,2321
YHR050W,P38778,2322
YHR050W-A,Q05451,2323
YHR051W,P00427,2324
YHR052W,P38779,2325
YHR054C,P38780,2326
YHR055C,P0CX81,2327
YHR056C,P38781,2328
YHR057C,P23285,2329
YHR058C,P38782,2330
YHR059W,P38783,2331
YHR060W,P38784,2332
YHR061C,P38785,2333
YHR062C,P38786,2334
YHR063C,P38787,2335
YHR064C,P38788,2336
YHR065C,P38712,2337
YHR066W,P38789,2338
YHR067W,P38790,2339
YHR068W,P38791,2340
YHR069C,P38792,2341
YHR070W,P38793,2342
YHR071W,P38794,2343
YHR072W,P38604,2344
YHR072W-A,Q6Q547,2345
YHR073W,P38713,2346
YHR074W,P38795,2347
YHR075C,P38796,2348
YHR076W,P38797,2349
YHR077C,P38798,2350
YHR078W,P38799,2351
YHR079C,P32361,2352
YHR079C-A,P89114,2353
YHR080C,P38800,2354
YHR081W,P38801,2355
YHR082C,P38691,2356
YHR083W,P14693,2357
YHR084W,P13574,2358
YHR085W,P38803,2359
YHR086W,Q00539,2360
YHR087W,P38804,2361
YHR088W,P38805,2362
YHR089C,P28007,2363
YHR090C,P38806,2364
YHR091C,P38714,2365
YHR092C,P32467,2366
YHR094C,P32465,2367
YHR096C,P38695,2368
YHR097C,P38809,2369
YHR098C,P38810,2370
YHR099W,P38811,2371
YHR100C,P38812,2372
YHR101C,P38813,2373
YHR102W,P38692,2374
YHR103W,P38814,2375
YHR104W,P38715,2376
YHR105W,P38815,2377
YHR106W,P38816,2378
YHR107C,P32468,2379
YHR108W,P38817,2380
YHR110W,P38819,2381
YHR111W,P38820,2382
YHR112C,P38716,2383
YHR113W,P38821,2384
YHR114W,P38822,2385
YHR115C,P38823,2386
YHR116W,P38824,2387
YHR117W,P38825,2388
YHR118C,P38826,2389
YHR119W,P38827,2390
YHR120W,P25846,2391
YHR121W,P38828,2392
YHR122W,P38829,2393
YHR123W,P22140,2394
YHR124W,P38830,2395
YHR127W,P38833,2396
YHR128W,P18562,2397
YHR129C,P38696,2398
YHR131C,P38835,2399
YHR132C,P38836,2400
YHR132W-A,Q9P305,2401
YHR133C,P38837,2402
YHR134W,P38838,2403
YHR135C,P23291,2404
YHR136C,P38839,2405
YHR137W,P38840,2406
YHR138C,P38841,2407
YHR139C,P13130,2408
YHR140W,P38842,2409
YHR141C,P0CX28,2410
YHR142W,P38843,2411
YHR143W,P40422,2412
YHR144C,P06773,2413
YHR146W,P38845,2414
YHR147C,P32904,2415
YHR148W,P32899,2416
YHR149C,P32900,2417
YHR150W,P38848,2418
YHR152W,P17123,2419
YHR153C,P17122,2420
YHR154W,P38850,2421
YHR155W,P38851,2422
YHR156C,P38852,2423
YHR157W,P33323,2424
YHR158C,P38853,2425
YHR159W,P38854,2426
YHR160C,P38855,2427
YHR161C,P38856,2428
YHR162W,P38857,2429
YHR164C,P38859,2430
YHR165C,P33334,2431
YHR166C,P16522,2432
YHR167W,O13539,2433
YHR168W,P38860,2434
YHR169W,P38719,2435
YHR170W,P38861,2436
YHR171W,P38862,2437
YHR172W,P38863,2438
YHR174W,P00925,2439
YHR175W,P38865,2440
YHR176W,P38866,2441
YHR177W,P38867,2442
YHR178W,P38699,2443
YHR179W,Q03558,2444
YHR181W,P38869,2445
YHR182W,P38870,2446
YHR183W,P38720,2447
YHR184W,P38871,2448
YHR185C,P38872,2449
YHR186C,P38873,2450
YHR187W,P38874,2451
YHR188C,P38875,2452
YHR189W,P38876,2453
YHR190W,P29704,2454
YHR191C,P38877,2455
YHR192W,P38878,2456
YHR193C,P38879,2457
YHR194W,P38880,2458
YHR195W,P38881,2459
YHR196W,P38882,2460
YHR197W,P38883,2461
YHR198C,P38884,2462
YHR199C,Q3E7Y6,2463
YHR200W,P38886,2464
YHR201C,P38698,2465
YHR202W,P38887,2466
YHR203C,P0CX36,2467
YHR204W,P38888,2468
YHR205W,P11792,2469
YHR206W,P38889,2470
YHR207C,P38890,2471
YHR208W,P38891,2472
YHR209W,P38892,2473
YHR211W,P38894,2474
YHR213W,P0CI67,2475
YHR213W-A,Q8TGT4,2476
YHR214C-B,O13535,2477
YHR214C-C,P0C2I4,2478
YHR214W,P0CX19,2479
YHR215W,P38693,2480
YHR216W,P38697,2481
YHR218W,A0A023PXF5,2482
YHR219W,P38900,2483
YIL001W,P40560,2484
YIL002C,P40559,2485
YIL002W-A,Q3E7Z5,2486
YIL003W,P40558,2487
YIL004C,P22804,2488
YIL005W,P40557,2489
YIL006W,P40556,2490
YIL007C,P40555,2491
YIL008W,P40554,2492
YIL009C-A,Q03096,2493
YIL009W,P39002,2494
YIL010W,P40553,2495
YIL011W,P40552,2496
YIL013C,P40550,2497
YIL014C-A,Q02598,2498
YIL014W,P40549,2499
YIL015W,P12630,2500
YIL016W,P40548,2501
YIL017C,P40547,2502
YIL018W,P0CX46,2503
YIL019W,P40546,2504
YIL020C,P40545,2505
YIL021W,P16370,2506
YIL022W,Q01852,2507
YIL023C,P40544,2508
YIL026C,P40541,2509
YIL027C,P40540,2510
YIL029C,P40538,2511
YIL030C,P40318,2512
YIL031W,P40537,2513
YIL033C,P07278,2514
YIL034C,P13517,2515
YIL035C,P15790,2516
YIL036W,P40535,2517
YIL037C,P40534,2518
YIL038C,P06102,2519
YIL039W,P40533,2520
YIL041W,P40531,2521
YIL042C,P40530,2522
YIL043C,P38626,2523
YIL044C,P40529,2524
YIL045W,P40187,2525
YIL046W,P39014,2526
YIL047C,P40528,2527
YIL048W,P40527,2528
YIL049W,P40526,2529
YIL050W,P40186,2530
YIL051C,P40185,2531
YIL052C,P40525,2532
YIL053W,P41277,2533
YIL055C,P40523,2534
YIL056W,P40522,2535
YIL057C,P40188,2536
YIL060W,P40519,2537
YIL061C,Q00916,2538
YIL062C,P40518,2539
YIL063C,P40517,2540
YIL064W,P40516,2541
YIL065C,P40515,2542
YIL066C,P21672,2543
YIL067C,P40514,2544
YIL068C,P32844,2545
YIL069C,P0CX32,2546
YIL070C,P40513,2547
YIL071C,P40512,2548
YIL072W,P20050,2549
YIL073C,P40511,2550
YIL074C,P40510,2551
YIL075C,P32565,2552
YIL076W,P40509,2553
YIL077C,P40508,2554
YIL078W,P04801,2555
YIL079C,P40507,2556
YIL082W-A,Q7LHG5,2557
YIL083C,P40506,2558
YIL084C,P40505,2559
YIL085C,P40504,2560
YIL087C,P40502,2561
YIL088C,P40501,2562
YIL089W,P40500,2563
YIL091C,P40498,2564
YIL092W,P40497,2565
YIL093C,P40496,2566
YIL094C,P40495,2567
YIL095W,P40494,2568
YIL096C,P40493,2569
YIL097W,P40492,2570
YIL098C,P40491,2571
YIL099W,P08019,2572
YIL101C,P40489,2573
YIL103W,P40487,2574
YIL104C,P40486,2575
YIL105C,P40485,2576
YIL106W,P40484,2577
YIL107C,P40433,2578
YIL108W,P40483,2579
YIL109C,P40482,2580
YIL111W,P00425,2581
YIL112W,P40480,2582
YIL113W,P40479,2583
YIL114C,P40478,2584
YIL115C,P40477,2585
YIL116W,P07172,2586
YIL117C,P40476,2587
YIL118W,Q00245,2588
YIL119C,P23250,2589
YIL120W,P40475,2590
YIL121W,P40474,2591
YIL122W,P40473,2592
YIL123W,P40472,2593
YIL124W,P40471,2594
YIL125W,P20967,2595
YIL126W,P32597,2596
YIL127C,P40470,2597
YIL128W,P40469,2598
YIL129C,P40468,2599
YIL130W,P40467,2600
YIL131C,P40466,2601
YIL132C,P40465,2602
YIL133C,P26784,2603
YIL134W,P40464,2604
YIL135C,P40463,2605
YIL136W,P16547,2606
YIL137C,P40462,2607
YIL138C,P40414,2608
YIL139C,P38927,2609
YIL140W,P38928,2610
YIL142W,P39076,2611
YIL143C,Q00578,2612
YIL144W,P40460,2613
YIL145C,P40459,2614
YIL146C,P40458,2615
YIL147C,P39928,2616
YIL148W,P0CH08,2617
YIL149C,P40457,2618
YIL150C,P32354,2619
YIL151C,P40456,2620
YIL152W,P40455,2621
YIL153W,P40454,2622
YIL154C,P32351,2623
YIL155C,P32191,2624
YIL156W,P40453,2625
YIL156W-B,Q2V2P4,2626
YIL157C,P40452,2627
YIL158W,P40451,2628
YIL159W,P40450,2629
YIL160C,P27796,2630
YIL161W,P40449,2631
YIL162W,P00724,2632
YIL165C,P40446,2633
YIL166C,P40445,2634
YIL167W,P0CF22,2635
YIL169C,P40442,2636
YIL170W,P40441,2637
YIL171W,P40440,2638
YIL172C,P0CW40,2639
YIL173W,P40438,2640
YIL177C,P40434,2641
YIR001C,P40561,2642
YIR002C,P40562,2643
YIR003W,P40563,2644
YIR004W,P40564,2645
YIR005W,P40565,2646
YIR006C,P32521,2647
YIR007W,P40566,2648
YIR008C,P10363,2649
YIR009W,P40567,2650
YIR010W,P40568,2651
YIR011C,P38637,2652
YIR012W,P35184,2653
YIR014W,P40570,2654
YIR015W,P40571,2655
YIR016W,P40572,2656
YIR017C,P40573,2657
YIR018W,P40574,2658
YIR019C,P08640,2659
YIR021W,P07266,2660
YIR022W,P15367,2661
YIR023W,P21657,2662
YIR024C,P40576,2663
YIR025W,P40577,2664
YIR026C,Q02256,2665
YIR028W,Q04895,2666
YIR030C,P32460,2667
YIR031C,P21826,2668
YIR032C,P32459,2669
YIR033W,P40578,2670
YIR034C,P38998,2671
YIR035C,P40579,2672
YIR036C,P40580,2673
YIR037W,P40581,2674
YIR038C,P40582,2675
YIR039C,P40583,2676
YIR041W,P40585,2677
YIR042C,P40586,2678
YIR044C,P40588,2679
YJL001W,P38624,2680
YJL002C,P41543,2681
YJL003W,P47081,2682
YJL004C,P41544,2683
YJL005W,P08678,2684
YJL006C,P46962,2685
YJL008C,P47079,2686
YJL010C,P47077,2687
YJL011C,P47076,2688
YJL012C,P47075,2689
YJL013C,P47074,2690
YJL014W,P39077,2691
YJL016W,P47072,2692
YJL019W,P47069,2693
YJL020C,P47068,2694
YJL023C,P47065,2695
YJL024C,P47064,2696
YJL025W,P40992,2697
YJL026W,P09938,2698
YJL027C,P47063,2699
YJL028W,P47062,2700
YJL029C,P47061,2701
YJL030W,P40958,2702
YJL031C,Q00618,2703
YJL033W,P20448,2704
YJL034W,P16474,2705
YJL035C,P47058,2706
YJL036W,P47057,2707
YJL037W,P47056,2708
YJL038C,P47055,2709
YJL039C,P47054,2710
YJL041W,P14907,2711
YJL042W,P43638,2712
YJL043W,P47053,2713
YJL044C,P32806,2714
YJL045W,P47052,2715
YJL047C,P47050,2716
YJL048C,P47049,2717
YJL049W,P47048,2718
YJL050W,P47047,2719
YJL051W,P47046,2720
YJL052W,P00360,2721
YJL053W,P40335,2722
YJL054W,P47045,2723
YJL055W,P47044,2724
YJL056C,P47043,2725
YJL057C,P47042,2726
YJL058C,P47041,2727
YJL059W,P47040,2728
YJL060W,P47039,2729
YJL061W,P40368,2730
YJL062W,P40367,2731
YJL062W-A,Q3E7B2,2732
YJL063C,P22353,2733
YJL065C,P40366,2734
YJL066C,P40364,2735
YJL068C,P40363,2736
YJL069C,P40362,2737
YJL070C,P40361,2738
YJL072C,P40359,2739
YJL073W,P40358,2740
YJL074C,P47037,2741
YJL076W,P47035,2742
YJL077C,P47034,2743
YJL077W-B,Q8TGT3,2744
YJL078C,P47033,2745
YJL079C,P47032,2746
YJL080C,P06105,2747
YJL081C,P80428,2748
YJL082W,P47031,2749
YJL083W,P47030,2750
YJL084C,P47029,2751
YJL085W,P19658,2752
YJL087C,P09880,2753
YJL088W,P05150,2754
YJL089W,P46954,2755
YJL090C,P47027,2756
YJL091C,P47026,2757
YJL092W,P12954,2758
YJL093C,P40310,2759
YJL094C,P40309,2760
YJL095W,Q01389,2761
YJL096W,P40858,2762
YJL097W,P40857,2763
YJL098W,P40856,2764
YJL099W,P40955,2765
YJL100W,P42951,2766
YJL101C,P32477,2767
YJL102W,P39677,2768
YJL103C,P42950,2769
YJL104W,P42949,2770
YJL105W,P42948,2771
YJL106W,P32581,2772
YJL107C,P42947,2773
YJL108C,P42946,2774
YJL109C,P42945,2775
YJL110C,P42944,2776
YJL111W,P42943,2777
YJL112W,P47025,2778
YJL113W,P47024,2779
YJL114W,P47023,2780
YJL115W,P32447,2781
YJL116C,P46955,2782
YJL117W,P46956,2783
YJL118W,P47022,2784
YJL121C,P46969,2785
YJL122W,P47019,2786
YJL123C,P47018,2787
YJL124C,P47017,2788
YJL125C,P46959,2789
YJL126W,P47016,2790
YJL127C,P35208,2791
YJL127C-B,Q3E828,2792
YJL128C,P08018,2793
YJL129C,P12685,2794
YJL130C,P07259,2795
YJL131C,P47015,2796
YJL132W,P47014,2797
YJL133C-A,Q3E7A3,2798
YJL133W,P10566,2799
YJL134W,P47013,2800
YJL136C,Q3E754,2801
YJL137C,P47011,2802
YJL138C,P10081,2803
YJL139C,P26725,2804
YJL140W,P20433,2805
YJL141C,P14680,2806
YJL143W,P39515,2807
YJL144W,P47009,2808
YJL145W,P47008,2809
YJL146W,P46958,2810
YJL147C,P47007,2811
YJL148W,P47006,2812
YJL149W,P47005,2813
YJL151C,P14359,2814
YJL153C,P11986,2815
YJL154C,P34110,2816
YJL155C,P32604,2817
YJL156C,P47002,2818
YJL157C,P21268,2819
YJL158C,P47001,2820
YJL159W,P32478,2821
YJL160C,P46999,2822
YJL161W,P46998,2823
YJL162C,P46997,2824
YJL163C,P46996,2825
YJL164C,P06244,2826
YJL165C,P38970,2827
YJL166W,P08525,2828
YJL167W,P08524,2829
YJL168C,P46995,2830
YJL170C,P46993,2831
YJL171C,P46992,2832
YJL172W,P27614,2833
YJL173C,P26755,2834
YJL174W,P39005,2835
YJL176C,P32591,2836
YJL177W,P46990,2837
YJL178C,P46989,2838
YJL179W,P46988,2839
YJL180C,P22135,2840
YJL181W,P46987,2841
YJL183W,P46985,2842
YJL184W,P46984,2843
YJL185C,P46983,2844
YJL186W,P46982,2845
YJL187C,P32944,2846
YJL189W,P04650,2847
YJL190C,P0C0W1,2848
YJL191W,P39516,2849
YJL192C,P39543,2850
YJL193W,P39542,2851
YJL194W,P09119,2852
YJL196C,P39540,2853
YJL197W,P39538,2854
YJL198W,P39535,2855
YJL200C,P39533,2856
YJL201W,P32525,2857
YJL203W,P32524,2858
YJL204C,P39531,2859
YJL206C,P39529,2860
YJL207C,P39526,2861
YJL208C,P08466,2862
YJL209W,P07252,2863
YJL210W,P32800,2864
YJL212C,P40897,2865
YJL213W,P40896,2866
YJL214W,P40886,2867
YJL217W,P40893,2868
YJL218W,P40892,2869
YJL219W,P40885,2870
YJL222W,P40890,2871
YJL225C,P40889,2872
YJR001W,P47082,2873
YJR002W,P47083,2874
YJR003C,P47084,2875
YJR004C,P20840,2876
YJR005W,P27351,2877
YJR006W,P46957,2878
YJR007W,P20459,2879
YJR008W,P47085,2880
YJR009C,P00358,2881
YJR010C-A,P46965,2882
YJR010W,P08536,2883
YJR011C,P47086,2884
YJR012C,P47087,2885
YJR013W,P47088,2886
YJR014W,P47089,2887
YJR015W,P47090,2888
YJR016C,P39522,2889
YJR017C,P22696,2890
YJR019C,P41903,2891
YJR021C,P21651,2892
YJR022W,P47093,2893
YJR024C,P47095,2894
YJR025C,P47096,2895
YJR026W,P0CX74,2896
YJR027W,P47098,2897
YJR028W,P47099,2898
YJR029W,P47100,2899
YJR031C,P47102,2900
YJR032W,P47103,2901
YJR033C,P47104,2902
YJR034W,Q02772,2903
YJR035W,P40352,2904
YJR036C,P40985,2905
YJR039W,P47107,2906
YJR040W,P37020,2907
YJR041C,P47108,2908
YJR042W,P46673,2909
YJR043C,P47110,2910
YJR044C,P47111,2911
YJR045C,P0CS90,2912
YJR046W,P47112,2913
YJR047C,P19211,2914
YJR048W,P00044,2915
YJR049C,P21373,2916
YJR050W,P21374,2917
YJR051W,P21375,2918
YJR052W,P06779,2919
YJR053W,P47113,2920
YJR054W,P47114,2921
YJR055W,P46973,2922
YJR056C,P47115,2923
YJR057W,P00572,2924
YJR058C,Q00381,2925
YJR059W,P47116,2926
YJR060W,P17106,2927
YJR061W,P40355,2928
YJR062C,P40354,2929
YJR063W,P32529,2930
YJR064W,P40413,2931
YJR065C,P47117,2932
YJR066W,P35169,2933
YJR067C,P47118,2934
YJR068W,P40348,2935
YJR069C,P47119,2936
YJR070C,P47120,2937
YJR072C,P47122,2938
YJR073C,P05375,2939
YJR074W,P47123,2940
YJR075W,P47124,2941
YJR076C,P32458,2942
YJR077C,P23641,2943
YJR078W,P47125,2944
YJR082C,P47128,2945
YJR083C,P47129,2946
YJR084W,P47130,2947
YJR085C,P47131,2948
YJR086W,P18852,2949
YJR088C,P47133,2950
YJR089W,P47134,2951
YJR090C,P24814,2952
YJR091C,P47135,2953
YJR092W,P47136,2954
YJR093C,P45976,2955
YJR094C,P21190,2956
YJR094W-A,P0CX26,2957
YJR095W,P33303,2958
YJR096W,P47137,2959
YJR097W,P47138,2960
YJR098C,P47139,2961
YJR099W,P35127,2962
YJR100C,P47140,2963
YJR101W,P47141,2964
YJR102C,P47142,2965
YJR103W,P38627,2966
YJR104C,P00445,2967
YJR105W,P47143,2968
YJR106W,P47144,2969
YJR107W,P47145,2970
YJR108W,P47146,2971
YJR109C,P03965,2972
YJR110W,P47147,2973
YJR111C,P47148,2974
YJR112W,P47149,2975
YJR112W-A,Q3E743,2976
YJR113C,P47150,2977
YJR115W,P47152,2978
YJR116W,P47153,2979
YJR117W,P47154,2980
YJR118C,P47155,2981
YJR119C,P47156,2982
YJR121W,P00830,2983
YJR122W,P47158,2984
YJR123W,P26783,2985
YJR124C,P47159,2986
YJR125C,P47160,2987
YJR126C,P47161,2988
YJR127C,P46974,2989
YJR129C,P47163,2990
YJR130C,P47164,2991
YJR131W,P32906,2992
YJR132W,P46970,2993
YJR133W,P47165,2994
YJR134C,P47166,2995
YJR135C,P47167,2996
YJR135W-A,P57744,2997
YJR136C,P47168,2998
YJR137C,P47169,2999
YJR138W,P47170,3000
YJR139C,P31116,3001
YJR140C,P47171,3002
YJR141W,P47172,3003
YJR142W,P47173,3004
YJR143C,P46971,3005
YJR144W,P32787,3006
YJR145C,P0CX35,3007
YJR147W,P47175,3008
YJR148W,P47176,3009
YJR149W,P47177,3010
YJR151C,P47179,3011
YJR152W,P15365,3012
YJR153W,P47180,3013
YJR154W,P47181,3014
YJR155W,P47182,3015
YJR156C,P47183,3016
YJR158W,P47185,3017
YJR159W,P35497,3018
YJR160C,P0CE00,3019
YJR161C,P47187,3020
YKL001C,Q02196,3021
YKL002W,P36108,3022
YKL003C,P28778,3023
YKL004W,P36107,3024
YKL005C,P36106,3025
YKL006C-A,P43682,3026
YKL006W,P36105,3027
YKL007W,P28495,3028
YKL008C,P28496,3029
YKL009W,P33201,3030
YKL010C,P33202,3031
YKL011C,Q03702,3032
YKL012W,P33203,3033
YKL013C,P33204,3034
YKL014C,P34241,3035
YKL015W,P25502,3036
YKL016C,P30902,3037
YKL017C,P34243,3038
YKL018C-A,Q3E7A7,3039
YKL018W,P36104,3040
YKL019W,P29703,3041
YKL020C,P35210,3042
YKL021C,P20484,3043
YKL022C,P09798,3044
YKL023W,P36103,3045
YKL024C,P15700,3046
YKL025C,P36102,3047
YKL026C,P36014,3048
YKL027W,P36101,3049
YKL028W,P36100,3050
YKL029C,P36013,3051
YKL032C,P33417,3052
YKL033W,P36097,3053
YKL033W-A,Q86ZR7,3054
YKL034W,P36096,3055
YKL035W,P32861,3056
YKL037W,P32858,3057
YKL038W,P32862,3058
YKL039W,P32857,3059
YKL040C,P32860,3060
YKL041W,P36095,3061
YKL042W,P36094,3062
YKL043W,P36093,3063
YKL045W,P20457,3064
YKL046C,P36091,3065
YKL047W,P36090,3066
YKL048C,P32801,3067
YKL049C,P36012,3068
YKL050C,P35736,3069
YKL051W,P35735,3070
YKL052C,P35734,3071
YKL053C-A,O60200,3072
YKL054C,P35732,3073
YKL056C,P35691,3074
YKL057C,P35729,3075
YKL058W,P32774,3076
YKL059C,P35728,3077
YKL060C,P14540,3078
YKL061W,P35727,3079
YKL062W,P33749,3080
YKL063C,P35725,3081
YKL064W,P35724,3082
YKL065C,P35723,3083
YKL065W-A,Q2V2P2,3084
YKL067W,P36010,3085
YKL068W,Q02629,3086
YKL068W-A,Q3E826,3087
YKL069W,P36088,3088
YKL070W,P36087,3089
YKL071W,P36086,3090
YKL072W,P36085,3091
YKL073W,P36016,3092
YKL074C,P36084,3093
YKL075C,P36083,3094
YKL077W,P36081,3095
YKL078W,P36009,3096
YKL079W,P32364,3097
YKL080W,P31412,3098
YKL081W,P36008,3099
YKL082C,P36080,3100
YKL084W,P36078,3101
YKL085W,P17505,3102
YKL086W,P36077,3103
YKL087C,Q00873,3104
YKL088W,P36076,3105
YKL089W,P35201,3106
YKL090W,P36075,3107
YKL091C,P33324,3108
YKL092C,P33314,3109
YKL093W,P23493,3110
YKL094W,P28321,3111
YKL095W,P28320,3112
YKL096W,P28319,3113
YKL096W-A,P43497,3114
YKL098W,P34246,3115
YKL099C,P34247,3116
YKL100C,P34248,3117
YKL101W,P34244,3118
YKL103C,P14904,3119
YKL104C,P14742,3120
YKL105C,P34250,3121
YKL107W,P34251,3122
YKL108W,P34252,3123
YKL109W,P14064,3124
YKL110C,P34253,3125
YKL112W,P14164,3126
YKL113C,P26793,3127
YKL114C,P22936,3128
YKL116C,P28708,3129
YKL117W,P28707,3130
YKL119C,P32341,3131
YKL120W,P32332,3132
YKL121W,P32330,3133
YKL122C,P32342,3134
YKL124W,P32343,3135
YKL125W,P36070,3136
YKL126W,P12688,3137
YKL127W,P33401,3138
YKL128C,P36069,3139
YKL129C,P36006,3140
YKL130C,P36068,3141
YKL132C,P36001,3142
YKL133C,P36066,3143
YKL134C,P35999,3144
YKL135C,P36000,3145
YKL137W,P36064,3146
YKL138C,P69852,3147
YKL139W,Q03957,3148
YKL140W,P34163,3149
YKL141W,P33421,3150
YKL142W,P35719,3151
YKL143W,P34078,3152
YKL144C,P35718,3153
YKL145W,P33299,3154
YKL146W,P36062,3155
YKL148C,Q00711,3156
YKL149C,P24309,3157
YKL150W,P36060,3158
YKL151C,P36059,3159
YKL152C,P00950,3160
YKL154W,P36057,3161
YKL155C,P36056,3162
YKL156W,P35997,3163
YKL157W,P32454,3164
YKL159C,P36054,3165
YKL160W,P36053,3166
YKL161C,P36005,3167
YKL163W,Q03180,3168
YKL164C,Q03178,3169
YKL165C,P36051,3170
YKL166C,P05986,3171
YKL167C,P32388,3172
YKL168C,P36004,3173
YKL170W,P35996,3174
YKL171W,P36003,3175
YKL172W,P36049,3176
YKL173W,P36048,3177
YKL174C,P36029,3178
YKL175W,P34240,3179
YKL176C,P34239,3180
YKL178C,P06783,3181
YKL179C,P34237,3182
YKL180W,P05740,3183
YKL181W,P32895,3184
YKL182W,P07149,3185
YKL183W,P34234,3186
YKL184W,P08432,3187
YKL185W,P34233,3188
YKL186C,P34232,3189
YKL187C,P34231,3190
YKL188C,P34230,3191
YKL189W,P32464,3192
YKL190W,P25296,3193
YKL191W,P32461,3194
YKL192C,P32463,3195
YKL193C,P36047,3196
YKL194C,P07236,3197
YKL195W,P36046,3198
YKL196C,P36015,3199
YKL197C,P24004,3200
YKL198C,P36002,3201
YKL201C,P36044,3202
YKL203C,P32600,3203
YKL204W,P36041,3204
YKL205W,P33418,3205
YKL206C,P36040,3206
YKL207W,P36039,3207
YKL209C,P12866,3208
YKL210W,P22515,3209
YKL211C,P00937,3210
YKL212W,P32368,3211
YKL213C,P36037,3212
YKL214C,P36036,3213
YKL215C,P28273,3214
YKL216W,P28272,3215
YKL217W,P36035,3216
YKL218C,P36007,3217
YKL219W,P36034,3218
YKL220C,P36033,3219
YKL221W,P36032,3220
YKL222C,P35995,3221
YKR001C,P21576,3222
YKR002W,P29468,3223
YKR003W,Q02201,3224
YKR004C,Q02202,3225
YKR006C,Q02204,3226
YKR007W,Q02205,3227
