Gene_symbol,Entry,ID
YHR178W,P38699,2198
YHR179W,Q03558,2199
YHR180W,P0C5N8,2200
YHR182W,P38870,2201
YHR183W,P38720,2202
YHR184W,P38871,2203
YHR185C,P38872,2204
YHR186C,P38873,2205
YHR187W,P38874,2206
YHR188C,P38875,2207
YHR189W,P38876,2208
YHR190W,P29704,2209
YHR191C,P38877,2210
YHR193C,P38879,2211
YHR194W,P38880,2212
YHR195W,P38881,2213
YHR196W,P38882,2214
YHR197W,P38883,2215
YHR198C,P38884,2216
YHR199C,Q3E7Y6,2217
YHR200W,P38886,2218
YHR201C,P38698,2219
YHR204W,P38888,2220
YHR206W,P38889,2221
YHR207C,P38890,2222
YHR208W,P38891,2223
YHR209W,P38892,2224
YHR211W,P38894,2225
YHR212W-A,P0CX91,2226
YHR214W-A,O13534,2227
YHR215W,P38693,2228
YHR216W,P38697,2229
YIL001W,P40560,2230
YIL002C,P40559,2231
YIL004C,P22804,2232
YIL005W,P40557,2233
YIL006W,P40556,2234
YIL007C,P40555,2235
YIL008W,P40554,2236
YIL009C-A,Q03096,2237
YIL009W,P39002,2238
YIL010W,P40553,2239
YIL011W,P40552,2240
YIL013C,P40550,2241
YIL014W,P40549,2242
YIL016W,P40548,2243
YIL017C,P40547,2244
YIL018W,P0CX46,2245
YIL019W,P40546,2246
YIL020C,P40545,2247
YIL021W,P16370,2248
YIL022W,Q01852,2249
YIL023C,P40544,2250
YIL024C,P40543,2251
YIL025C,P40542,2252
YIL026C,P40541,2253
YIL027C,P40540,2254
YIL028W,P40539,2255
YIL029C,P40538,2256
YIL030C,P40318,2257
YIL031W,P40537,2258
YIL032C,P40536,2259
YIL033C,P07278,2260
YIL034C,P13517,2261
YIL035C,P15790,2262
YIL037C,P40534,2263
YIL038C,P06102,2264
YIL039W,P40533,2265
YIL040W,P40532,2266
YIL042C,P40530,2267
YIL044C,P40529,2268
YIL045W,P40187,2269
YIL046W,P39014,2270
YIL047C,P40528,2271
YIL048W,P40527,2272
YIL049W,P40526,2273
YIL050W,P40186,2274
YIL051C,P40185,2275
YIL052C,P40525,2276
YIL053W,P41277,2277
YIL054W,P40524,2278
YIL055C,P40523,2279
YIL056W,P40522,2280
YIL057C,P40188,2281
YIL059C,P40520,2282
YIL060W,P40519,2283
YIL061C,Q00916,2284
YIL062C,P40518,2285
YIL063C,P40517,2286
YIL064W,P40516,2287
YIL065C,P40515,2288
YIL066C,P21672,2289
YIL068C,P32844,2290
YIL070C,P40513,2291
YIL071C,P40512,2292
YIL072W,P20050,2293
YIL074C,P40510,2294
YIL075C,P32565,2295
YIL076W,P40509,2296
YIL077C,P40508,2297
YIL078W,P04801,2298
YIL079C,P40507,2299
YIL082W,Q7LHG5,2300
YIL084C,P40505,2301
YIL085C,P40504,2302
YIL086C,P40503,2303
YIL088C,P40501,2304
YIL091C,P40498,2305
YIL092W,P40497,2306
YIL093C,P40496,2307
YIL094C,P40495,2308
YIL095W,P40494,2309
YIL096C,P40493,2310
YIL097W,P40492,2311
YIL098C,P40491,2312
YIL101C,P40489,2313
YIL103W,P40487,2314
YIL104C,P40486,2315
YIL105C,P40485,2316
YIL106W,P40484,2317
YIL108W,P40483,2318
YIL109C,P40482,2319
YIL110W,P40481,2320
YIL111W,P00425,2321
YIL112W,P40480,2322
YIL113W,P40479,2323
YIL114C,P40478,2324
YIL115C,P40477,2325
YIL117C,P40476,2326
YIL118W,Q00245,2327
YIL119C,P23250,2328
YIL120W,P40475,2329
YIL121W,P40474,2330
YIL122W,P40473,2331
YIL124W,P40471,2332
YIL125W,P20967,2333
YIL126W,P32597,2334
YIL128W,P40469,2335
YIL129C,P40468,2336
YIL130W,P40467,2337
YIL131C,P40466,2338
YIL132C,P40465,2339
YIL134W,P40464,2340
YIL135C,P40463,2341
YIL136W,P16547,2342
YIL137C,P40462,2343
YIL138C,P40414,2344
YIL139C,P38927,2345
YIL140W,P38928,2346
YIL141W,P40461,2347
YIL142W,P39076,2348
YIL143C,Q00578,2349
YIL144W,P40460,2350
YIL145C,P40459,2351
YIL147C,P39928,2352
YIL148W,P0CH08,2353
YIL149C,P40457,2354
YIL150C,P32354,2355
YIL151C,P40456,2356
YIL152W,P40455,2357
YIL153W,P40454,2358
YIL154C,P32351,2359
YIL156W,P40453,2360
YIL157C,P40452,2361
YIL158W,P40451,2362
YIL159W,P40450,2363
YIL160C,P27796,2364
YIL162W,P00724,2365
YIL163C,P40448,2366
YIL166C,P40445,2367
YIL169C,P40442,2368
YIL170W,P40441,2369
YIL171W,P40440,2370
YIL172C,P0CW40,2371
YIL173W,P40438,2372
YIL174W,P0CL25,2373
YIL177C,P40434,2374
YIR001C,P40561,2375
YIR002C,P40562,2376
YIR003W,P40563,2377
YIR004W,P40564,2378
YIR005W,P40565,2379
YIR006C,P32521,2380
YIR008C,P10363,2381
YIR009W,P40567,2382
YIR010W,P40568,2383
YIR011C,P38637,2384
YIR012W,P35184,2385
YIR013C,P40569,2386
YIR014W,P40570,2387
YIR016W,P40572,2388
YIR017C,P40573,2389
YIR018W,P40574,2390
YIR021W,P07266,2391
YIR022W,P15367,2392
YIR023W,P21657,2393
YIR024C,P40576,2394
YIR025W,P40577,2395
YIR026C,Q02256,2396
YIR027C,P32375,2397
YIR028W,Q04895,2398
YIR031C,P21826,2399
YIR032C,P32459,2400
YIR033W,P40578,2401
YIR034C,P38998,2402
YIR035C,P40579,2403
YIR036C,P40580,2404
YIR037W,P40581,2405
YIR038C,P40582,2406
YIR039C,P40583,2407
YIR040C,P40584,2408
YIR042C,P40586,2409
YIR044C,P40588,2410
YJL001W,P38624,2411
YJL002C,P41543,2412
YJL004C,P41544,2413
YJL005W,P08678,2414
YJL006C,P46962,2415
YJL008C,P47079,2416
YJL010C,P47077,2417
YJL011C,P47076,2418
YJL012C,P47075,2419
YJL013C,P47074,2420
YJL014W,P39077,2421
YJL015C,P47073,2422
YJL017W,P47072,2423
YJL018W,P47069,2424
YJL021C,P47068,2425
YJL023C,P47065,2426
YJL024C,P47064,2427
YJL025W,P40992,2428
YJL026W,P09938,2429
YJL029C,P47061,2430
YJL030W,P40958,2431
YJL031C,Q00618,2432
YJL032W,P47059,2433
YJL033W,P20448,2434
YJL034W,P16474,2435
YJL035C,P47058,2436
YJL036W,P47057,2437
YJL039C,P47054,2438
YJL041W,P14907,2439
YJL042W,P43638,2440
YJL043W,P47053,2441
YJL044C,P32806,2442
YJL045W,P47052,2443
YJL047C,P47050,2444
YJL048C,P47049,2445
YJL050W,P47047,2446
YJL052W,P00360,2447
YJL053W,P40335,2448
YJL054W,P47045,2449
YJL055W,P47044,2450
YJL056C,P47043,2451
YJL057C,P47042,2452
YJL058C,P47041,2453
YJL059W,P47040,2454
YJL060W,P47039,2455
YJL061W,P40368,2456
YJL062W,P40367,2457
YJL063C,P22353,2458
YJL064W,P47038,2459
YJL065C,P40366,2460
YJL066C,P40364,2461
YJL067W,P40365,2462
YJL068C,P40363,2463
YJL069C,P40362,2464
YJL070C,P40361,2465
YJL071W,P40360,2466
YJL072C,P40359,2467
YJL074C,P47037,2468
YJL075C,P47036,2469
YJL076W,P47035,2470
YJL078C,P47033,2471
YJL079C,P47032,2472
YJL080C,P06105,2473
YJL081C,P80428,2474
YJL082W,P47031,2475
YJL084C,P47029,2476
YJL085W,P19658,2477
YJL086C,P47028,2478
YJL087C,P09880,2479
YJL088W,P05150,2480
YJL089W,P46954,2481
YJL090C,P47027,2482
YJL091C,P47026,2483
YJL092W,P12954,2484
YJL093C,P40310,2485
YJL094C,P40309,2486
YJL095W,Q01389,2487
YJL096W,P40858,2488
YJL097W,P40857,2489
YJL098W,P40856,2490
YJL099W,P40955,2491
YJL100W,P42951,2492
YJL102W,P39677,2493
YJL106W,P32581,2494
YJL107C,P42947,2495
YJL108C,P42946,2496
YJL109C,P42945,2497
YJL110C,P42944,2498
YJL111W,P42943,2499
YJL112W,P47025,2500
YJL114W,P47023,2501
YJL115W,P32447,2502
YJL117W,P46956,2503
YJL120W,P47020,2504
YJL122W,P47019,2505
YJL124C,P47017,2506
YJL125C,P46959,2507
YJL128C,P08018,2508
YJL129C,P12685,2509
YJL131C,P47015,2510
YJL133W,P10566,2511
YJL134W,P47013,2512
YJL135W,P47012,2513
YJL137C,P47011,2514
YJL138C,P10081,2515
YJL139C,P26725,2516
YJL140W,P20433,2517
YJL141C,P14680,2518
YJL142C,P47010,2519
YJL143W,P39515,2520
YJL146W,P46958,2521
YJL149W,P47005,2522
YJL151C,P14359,2523
YJL152W,P47003,2524
YJL153C,P11986,2525
YJL154C,P34110,2526
YJL155C,P32604,2527
YJL156C,P47002,2528
YJL157C,P21268,2529
YJL158C,P47001,2530
YJL159W,P32478,2531
YJL160C,P46999,2532
YJL162C,P46997,2533
YJL163C,P46996,2534
YJL164C,P06244,2535
YJL165C,P38970,2536
YJL166W,P08525,2537
YJL167W,P08524,2538
YJL168C,P46995,2539
YJL170C,P46993,2540
YJL172W,P27614,2541
YJL173C,P26755,2542
YJL174W,P39005,2543
YJL175W,P46991,2544
YJL176C,P32591,2545
YJL178C,P46989,2546
YJL179W,P46988,2547
YJL180C,P22135,2548
YJL182C,P46986,2549
YJL183W,P46985,2550
YJL184W,P46984,2551
YJL185C,P46983,2552
YJL186W,P46982,2553
YJL187C,P32944,2554
YJL189W,P04650,2555
YJL190C,P0C0W1,2556
YJL191W,P39516,2557
YJL192C,P39543,2558
YJL193W,P39542,2559
YJL194W,P09119,2560
YJL196C,P39540,2561
YJL197W,P39538,2562
YJL199C,P39534,2563
YJL200C,P39533,2564
YJL201W,P32525,2565
YJL202C,P39532,2566
YJL203W,P32524,2567
YJL204C,P39531,2568
YJL207C,P39526,2569
YJL208C,P08466,2570
YJL210W,P32800,2571
YJL211C,P40898,2572
YJL212C,P40897,2573
YJL213W,P40896,2574
YJL214W,P40886,2575
YJL215C,P40895,2576
YJL218W,P40892,2577
YJL219W,P40885,2578
YJL222W,P40890,2579
YJL225C,P40889,2580
YJR001W,P47082,2581
YJR002W,P47083,2582
YJR003C,P47084,2583
YJR004C,P20840,2584
YJR005W,P27351,2585
YJR006W,P46957,2586
YJR007W,P20459,2587
YJR008W,P47085,2588
YJR009C,P00358,2589
YJR010C-A,P46965,2590
YJR010W,P08536,2591
YJR011C,P47086,2592
YJR012C,P47087,2593
YJR014W,P47089,2594
YJR015W,P47090,2595
YJR016C,P39522,2596
YJR017C,P22696,2597
YJR019C,P41903,2598
YJR020W,P47092,2599
YJR021C,P21651,2600
YJR022W,P47093,2601
YJR023C,P47094,2602
YJR024C,P47095,2603
YJR025C,P47096,2604
YJR027W,P47098,2605
YJR028W,P47099,2606
YJR029W,P47100,2607
YJR030C,P47101,2608
YJR031C,P47102,2609
YJR032W,P47103,2610
YJR033C,P47104,2611
YJR034W,Q02772,2612
YJR035W,P40352,2613
YJR037W,P47105,2614
YJR038C,P47106,2615
YJR040W,P37020,2616
YJR041C,P47108,2617
YJR042W,P46673,2618
YJR043C,P47110,2619
YJR045C,P0CS90,2620
YJR048W,P00044,2621
YJR049C,P21373,2622
YJR050W,P21374,2623
YJR051W,P21375,2624
YJR052W,P06779,2625
YJR053W,P47113,2626
YJR054W,P47114,2627
YJR055W,P46973,2628
YJR056C,P47115,2629
YJR058C,Q00381,2630
YJR059W,P47116,2631
YJR060W,P17106,2632
YJR061W,P40355,2633
YJR062C,P40354,2634
YJR063W,P32529,2635
YJR064W,P40413,2636
YJR065C,P47117,2637
YJR066W,P35169,2638
YJR067C,P47118,2639
YJR068W,P40348,2640
YJR069C,P47119,2641
YJR070C,P47120,2642
YJR072C,P47122,2643
YJR073C,P05375,2644
YJR074W,P47123,2645
YJR075W,P47124,2646
YJR076C,P32458,2647
YJR077C,P23641,2648
YJR079W,P47126,2649
YJR080C,P47127,2650
YJR082C,P47128,2651
YJR083C,P47129,2652
YJR084W,P47130,2653
YJR086W,P18852,2654
YJR087W,P47132,2655
YJR089W,P47134,2656
YJR090C,P24814,2657
YJR091C,P47135,2658
YJR092W,P47136,2659
YJR093C,P45976,2660
YJR094C,P21190,2661
YJR095W,P33303,2662
YJR097W,P47138,2663
YJR098C,P47139,2664
YJR099W,P35127,2665
YJR100C,P47140,2666
YJR101W,P47141,2667
YJR102C,P47142,2668
YJR103W,P38627,2669
YJR104C,P00445,2670
YJR105W,P47143,2671
YJR106W,P47144,2672
YJR108W,P47146,2673
YJR109C,P03965,2674
YJR110W,P47147,2675
YJR112W,P47149,2676
YJR113C,P47150,2677
YJR115W,P47152,2678
YJR116W,P47153,2679
YJR117W,P47154,2680
YJR119C,P47156,2681
YJR120W,P47157,2682
YJR121W,P00830,2683
YJR122W,P47158,2684
YJR123W,P26783,2685
YJR124C,P47159,2686
YJR125C,P47160,2687
YJR126C,P47161,2688
YJR127C,P46974,2689
YJR130C,P47164,2690
YJR131W,P32906,2691
YJR132W,P46970,2692
YJR133W,P47165,2693
YJR134C,P47166,2694
YJR135C,P47167,2695
YJR135W-A,P57744,2696
YJR136C,P47168,2697
YJR138W,P47170,2698
YJR139C,P31116,2699
YJR140C,P47171,2700
YJR141W,P47172,2701
YJR143C,P46971,2702
YJR144W,P32787,2703
YJR145C,P0CX35,2704
YJR146W,P47174,2705
YJR148W,P47176,2706
YJR152W,P15365,2707
YJR157W,P47184,2708
YJR158W,P47185,2709
YJR159W,P35497,2710
YJR160C,P0CE00,2711
YJR161C,P47187,2712
YJR162C,P47188,2713
YKL001C,Q02196,2714
YKL002W,P36108,2715
YKL003C,P28778,2716
YKL004W,P36107,2717
YKL006C-A,P43682,2718
YKL007W,P28495,2719
YKL008C,P28496,2720
YKL009W,P33201,2721
YKL010C,P33202,2722
YKL011C,Q03702,2723
YKL012W,P33203,2724
YKL013C,P33204,2725
YKL014C,P34241,2726
YKL015W,P25502,2727
YKL016C,P30902,2728
YKL017C,P34243,2729
YKL018W,P36104,2730
YKL019W,P29703,2731
YKL020C,P35210,2732
YKL021C,P20484,2733
YKL022C,P09798,2734
YKL023W,P36103,2735
YKL024C,P15700,2736
YKL025C,P36102,2737
YKL026C,P36014,2738
YKL028W,P36100,2739
YKL029C,P36013,2740
YKL033W,P36097,2741
YKL034W,P36096,2742
YKL035W,P32861,2743
YKL036C,P32859,2744
YKL038W,P32862,2745
YKL039W,P32857,2746
YKL042W,P36094,2747
YKL043W,P36093,2748
YKL044W,P36092,2749
YKL045W,P20457,2750
YKL047W,P36090,2751
YKL048C,P32801,2752
YKL049C,P36012,2753
YKL050C,P35736,2754
YKL051W,P35735,2755
YKL052C,P35734,2756
YKL054C,P35732,2757
YKL055C,P35731,2758
YKL056C,P35691,2759
YKL057C,P35729,2760
YKL058W,P32774,2761
YKL059C,P35728,2762
YKL060C,P14540,2763
YKL061W,P35727,2764
YKL062W,P33749,2765
YKL063C,P35725,2766
YKL064W,P35724,2767
YKL065C,P35723,2768
YKL067W,P36010,2769
YKL068W,Q02629,2770
YKL069W,P36088,2771
YKL070W,P36087,2772
YKL072W,P36085,2773
YKL073W,P36016,2774
YKL074C,P36084,2775
YKL075C,P36083,2776
YKL076C,P36082,2777
YKL077W,P36081,2778
YKL078W,P36009,2779
YKL079W,P32364,2780
YKL080W,P31412,2781
YKL081W,P36008,2782
YKL082C,P36080,2783
YKL085W,P17505,2784
YKL086W,P36077,2785
YKL087C,Q00873,2786
YKL088W,P36076,2787
YKL089W,P35201,2788
YKL090W,P36075,2789
YKL092C,P33314,2790
YKL093W,P23493,2791
YKL095W,P28320,2792
YKL098W,P34246,2793
YKL099C,P34247,2794
YKL101W,P34244,2795
YKL102C,P34249,2796
YKL103C,P14904,2797
YKL104C,P14742,2798
YKL105C,P34250,2799
YKL106W,Q01802,2800
YKL107W,P34251,2801
YKL108W,P34252,2802
YKL109W,P14064,2803
YKL110C,P34253,2804
YKL111C,P36074,2805
YKL112W,P14164,2806
YKL113C,P26793,2807
YKL114C,P22936,2808
YKL116C,P28708,2809
YKL117W,P28707,2810
YKL119C,P32341,2811
YKL120W,P32332,2812
YKL122C,P32342,2813
YKL124W,P32343,2814
YKL125W,P36070,2815
YKL126W,P12688,2816
YKL127W,P33401,2817
YKL129C,P36006,2818
YKL130C,P36068,2819
YKL133C,P36066,2820
YKL134C,P35999,2821
YKL135C,P36000,2822
YKL137W,P36064,2823
YKL138C,P69852,2824
YKL139W,Q03957,2825
YKL140W,P34163,2826
YKL141W,P33421,2827
YKL142W,P35719,2828
YKL143W,P34078,2829
YKL144C,P35718,2830
YKL145W,P33299,2831
YKL146W,P36062,2832
YKL148C,Q00711,2833
YKL149C,P24309,2834
YKL150W,P36060,2835
YKL152C,P00950,2836
YKL153W,P36058,2837
YKL154W,P36057,2838
YKL155C,P36056,2839
YKL157W,P32454,2840
YKL160W,P36053,2841
YKL161C,P36005,2842
YKL163W,Q03180,2843
YKL164C,Q03178,2844
YKL165C,P36051,2845
YKL166C,P05986,2846
YKL167C,P32388,2847
YKL168C,P36004,2848
YKL170W,P35996,2849
YKL171W,P36003,2850
YKL172W,P36049,2851
YKL173W,P36048,2852
YKL174C,P36029,2853
YKL175W,P34240,2854
YKL176C,P34239,2855
YKL177W,P34238,2856
YKL178C,P06783,2857
YKL179C,P34237,2858
YKL180W,P05740,2859
YKL181W,P32895,2860
YKL182W,P07149,2861
YKL183W,P34234,2862
YKL185W,P34233,2863
YKL186C,P34232,2864
YKL188C,P34230,2865
YKL189W,P32464,2866
YKL190W,P25296,2867
YKL191W,P32461,2868
YKL192C,P32463,2869
YKL193C,P36047,2870
YKL194C,P07236,2871
YKL195W,P36046,2872
YKL196C,P36015,2873
YKL197C,P24004,2874
YKL201C,P36044,2875
YKL203C,P32600,2876
YKL204W,P36041,2877
YKL205W,P33418,2878
YKL206C,P36040,2879
YKL208W,P36038,2880
YKL209C,P12866,2881
YKL210W,P22515,2882
YKL211C,P00937,2883
YKL212W,P32368,2884
YKL213C,P36037,2885
YKL214C,P36036,2886
YKL215C,P28273,2887
YKL216W,P28272,2888
YKL217W,P36035,2889
YKL218C,P36007,2890
YKL219W,P36034,2891
YKL220C,P36033,2892
YKL221W,P36032,2893
YKL222C,P35995,2894
YKL224C,P35994,2895
YKR001C,P21576,2896
YKR002W,P29468,2897
YKR005C,Q02203,2898
YKR006C,Q02204,2899
YKR007W,Q02205,2900
YKR008W,Q02206,2901
YKR010C,Q02208,2902
YKR011C,Q02209,2903
YKR014C,P36018,2904
YKR016W,P36112,2905
YKR017C,P36113,2906
YKR018C,P36114,2907
YKR019C,P36115,2908
YKR020W,P36116,2909
YKR021W,P36117,2910
YKR022C,P36118,2911
YKR023W,P36119,2912
YKR024C,P36120,2913
YKR025W,P36121,2914
YKR026C,P14741,2915
YKR028W,P36123,2916
YKR029C,P36124,2917
YKR030W,P36125,2918
YKR031C,P36126,2919
YKR032W,P36127,2920
YKR034W,P26343,2921
YKR035C,P36129,2922
YKR036C,P36130,2923
YKR037C,P36131,2924
YKR038C,P36132,2925
YKR039W,P19145,2926
YKR040C,P36133,2927
YKR043C,P36136,2928
YKR044W,P36137,2929
YKR046C,P36139,2930
YKR048C,P25293,2931
YKR050W,P28584,2932
YKR051W,P36142,2933
YKR052C,P23500,2934
YKR053C,P23501,2935
YKR054C,P36022,2936
YKR055W,Q00246,2937
YKR060W,P36144,2938
YKR062W,P36145,2939
YKR063C,P36146,2940
YKR064W,P36023,2941
YKR065C,P36147,2942
YKR066C,P00431,2943
YKR067W,P36148,2944
YKR068C,P36149,2945
YKR069W,P36150,2946
YKR070W,P36151,2947
YKR071C,P36152,2948
YKR072C,P36024,2949
YKR073C,P36153,2950
YKR074W,P36154,2951
YKR077W,P36157,2952
YKR078W,P36158,2953
YKR079C,P36159,2954
YKR080W,Q02046,2955
YKR081C,P36160,2956
YKR082W,P36161,2957
YKR083C,P36162,2958
YKR084C,P32769,2959
YKR085C,P22354,2960
YKR086W,P15938,2961
YKR087C,P36163,2962
YKR088C,P36164,2963
YKR089C,P36165,2964
YKR090W,P36166,2965
YKR091W,P36167,2966
YKR092C,P32583,2967
YKR093W,P32901,2968
YKR095W,Q02455,2969
YKR096W,P36168,2970
YKR099W,P22035,2971
YKR100C,P36169,2972
YKR101W,P21691,2973
YKR103W,P0CE68,2974
YKR104W,P0CE69,2975
YKR105C,P36172,2976
YKR106W,P36173,2977
YLL001W,P54861,2978
YLL003W,Q12369,2979
YLL004W,P54790,2980
YLL005C,Q07798,2981
YLL006W,P41800,2982
YLL008W,P32892,2983
YLL009C,Q12287,2984
YLL010C,Q07800,2985
YLL011W,P33750,2986
YLL012W,Q07804,2987
YLL013C,Q07807,2988
YLL014W,Q12431,2989
YLL015W,P14772,2990
YLL017W,P0CF33,2991
YLL018C,P04802,2992
YLL019C,P32350,2993
YLL020C,Q07811,2994
YLL021W,P23201,2995
YLL022C,Q12373,2996
YLL023C,Q12164,2997
YLL024C,P10592,2998
YLL026W,P31539,2999
YLL027W,Q07821,3000
YLL028W,Q07824,3001
YLL029W,Q07825,3002
YLL030C,Q07829,3003
YLL031C,Q07830,3004
YLL032C,Q07834,3005
YLL033W,Q07843,3006
YLL034C,Q07844,3007
YLL036C,P32523,3008
YLL037W,Q07865,3009
YLL038C,Q07872,3010
YLL040C,Q07878,3011
YLL041C,P21801,3012
YLL042C,Q07879,3013
YLL043W,P23900,3014
YLL046C,P32385,3015
YLL047W,Q07881,3016
YLL048C,P32386,3017
YLL049W,Q07887,3018
YLL050C,Q03048,3019
YLL051C,Q12473,3020
YLL052C,P0CD90,3021
YLL054C,Q12244,3022
YLL056C,Q12177,3023
YLL059C,Q12336,3024
YLL060C,Q12390,3025
YLL061W,Q12372,3026
YLL062C,Q12525,3027
YLL065W,Q99339,3028
YLR001C,Q07895,3029
YLR002C,Q07896,3030
YLR003C,Q07897,3031
YLR004C,Q07904,3032
YLR005W,Q04673,3033
YLR006C,Q07084,3034
YLR007W,Q07913,3035
YLR008C,Q07914,3036
YLR009W,Q07915,3037
YLR010C,Q07921,3038
YLR011W,Q07923,3039
YLR012C,Q07927,3040
YLR014C,P07272,3041
YLR015W,P43132,3042
YLR016C,Q07930,3043
YLR017W,Q07938,3044
YLR018C,Q12445,3045
YLR019W,Q07949,3046
YLR021W,Q07951,3047
YLR024C,Q07963,3048
YLR025W,P39929,3049
YLR026C,Q01590,3050
YLR027C,P23542,3051
YLR028C,P54113,3052
YLR030W,Q07967,3053
YLR031W,Q07978,3054
YLR032W,P32849,3055
YLR033W,Q07979,3056
YLR034C,Q12078,3057
YLR035C,Q12088,3058
YLR036C,Q07986,3059
YLR037C,Q07987,3060
YLR038C,Q01519,3061
YLR039C,P40395,3062
YLR040C,Q07988,3063
YLR042C,Q07990,3064
YLR043C,P22217,3065
YLR044C,P06169,3066
YLR045C,P46675,3067
YLR046C,Q12253,3068
YLR049C,Q12110,3069
YLR050C,Q12155,3070
YLR051C,Q12035,3071
YLR052W,Q12345,3072
YLR053C,Q12026,3073
YLR054C,Q12202,3074
YLR055C,P38915,3075
YLR056W,P32353,3076
YLR058C,P37291,3077
YLR059C,P54964,3078
YLR060W,P15624,3079
YLR063W,Q12291,3080
YLR064W,Q12144,3081
YLR065C,Q99382,3082
YLR066W,Q12133,3083
YLR067C,P32522,3084
YLR068W,Q12247,3085
YLR070C,Q07993,3086
YLR071C,P19263,3087
YLR072W,Q08001,3088
YLR074C,Q08004,3089
YLR075W,P41805,3090
YLR076C,Q08018,3091
YLR077W,Q08023,3092
YLR078C,P25385,3093
YLR079W,P38634,3094
YLR080W,Q12396,3095
YLR081W,P13181,3096
YLR082C,Q12020,3097
YLR083C,P32802,3098
YLR085C,Q12509,3099
YLR086W,Q12267,3100
YLR088W,P39012,3101
YLR090W,P39102,3102
YLR092W,Q12325,3103
YLR093C,Q12255,3104
YLR094C,Q12418,3105
YLR095C,Q12072,3106
YLR096W,P13186,3107
YLR097C,Q12347,3108
YLR098C,P43634,3109
YLR099C,Q12385,3110
YLR100W,Q12452,3111
YLR102C,Q12107,3112
YLR103C,Q08032,3113
YLR104W,Q08045,3114
YLR105C,P16658,3115
YLR106C,Q12019,3116
YLR108C,Q12259,3117
YLR109W,P38013,3118
YLR110C,Q12127,3119
YLR112W,Q12130,3120
YLR113W,P32485,3121
YLR114C,Q12500,3122
YLR115W,Q12102,3123
YLR116W,Q12186,3124
YLR117C,Q12309,3125
YLR118C,Q12354,3126
YLR119W,Q99176,3127
YLR120C,P32329,3128
YLR121C,Q12303,3129
YLR123C,Q12174,3130
YLR124W,Q12327,3131
YLR125W,Q12138,3132
YLR126C,Q12288,3133
YLR127C,Q12440,3134
YLR128W,Q12395,3135
YLR129W,Q12220,3136
YLR130C,Q12436,3137
YLR131C,P21192,3138
YLR132C,Q12208,3139
YLR133W,P20485,3140
YLR134W,P16467,3141
YLR135W,Q12098,3142
YLR136C,P47977,3143
YLR137W,Q12367,3144
YLR138W,Q99271,3145
YLR140W,Q12077,3146
YLR141W,Q02983,3147
YLR143W,Q12429,3148
YLR144C,Q12168,3149
YLR145W,Q12530,3150
YLR146C,Q12455,3151
YLR147C,P43321,3152
YLR148W,P27801,3153
YLR150W,P39015,3154
YLR151C,Q12524,3155
YLR152C,P54072,3156
YLR153C,P52910,3157
YLR154C,Q12338,3158
YLR155C,P0CZ17,3159
YLR156W,P0CE96,3160
YLR163C,P10507,3161
YLR164W,Q06236,3162
YLR166C,Q06245,3163
YLR167W,P05759,3164
YLR168C,P35200,3165
YLR170C,P35181,3166
YLR171W,O13562,3167
YLR172C,P32469,3168
YLR173W,Q06247,3169
YLR174W,P41939,3170
YLR175W,P33322,3171
YLR176C,P48743,3172
YLR177W,Q06251,3173
YLR178C,P14306,3174
YLR180W,P10659,3175
YLR181C,Q06263,3176
YLR182W,P09959,3177
YLR183C,Q06266,3178
YLR185W,P49166,3179
YLR186W,Q06287,3180
YLR187W,Q06315,3181
YLR189C,Q06321,3182
YLR190W,Q06324,3183
YLR191W,P80667,3184
YLR192C,Q05775,3185
YLR193C,Q05776,3186
YLR194C,Q05777,3187
YLR196W,P21304,3188
YLR197W,Q12460,3189
YLR198C,O13530,3190
YLR199C,Q05778,3191
YLR200W,P52553,3192
YLR201C,Q05779,3193
YLR202C,O13531,3194
YLR203C,P32335,3195
YLR205C,P32339,3196
YLR206W,Q05785,3197
YLR207W,Q05787,3198
YLR208W,Q04491,3199
YLR209C,Q05788,3200
YLR210W,P24871,3201
YLR211C,Q05789,3202
YLR212C,P53378,3203
YLR213C,Q05790,3204
YLR214W,P32791,3205
YLR215C,Q05791,3206
YLR216C,P53691,3207
YLR217W,O13532,3208
YLR218C,Q05809,3209
YLR219W,Q05812,3210
YLR220W,P47818,3211
YLR221C,Q05942,3212
YLR222C,Q05946,3213
YLR223C,P39520,3214
YLR224W,Q05947,3215
YLR225C,Q05948,3216
YLR226W,Q05949,3217
YLR227C,Q05955,3218
YLR228C,Q05958,3219
YLR229C,P19073,3220
YLR231C,Q05979,3221
YLR233C,P17214,3222
YLR234W,P13099,3223
YLR237W,Q05998,3224
YLR238W,Q06001,3225
YLR239C,Q06005,3226
YLR240W,P22543,3227
YLR241W,Q06538,3228
YLR242C,Q06541,3229
YLR243W,Q06543,3230
YLR245C,Q06549,3231
YLR246W,Q06551,3232
YLR247C,Q06554,3233
YLR248W,P38623,3234
YLR249W,P16521,3235
YLR250W,P39931,3236
YLR251W,Q06563,3237
YLR252W,O13573,3238
YLR253W,Q06567,3239
YLR254C,Q06568,3240
YLR255C,O13574,3241
YLR256W,P0C2I7,3242
YLR257W,Q06146,3243
YLR258W,P27472,3244
YLR259C,P19882,3245
YLR261C,O13549,3246
YLR262C,Q99260,3247
YLR263W,P14291,3248
YLR264W,P0C0X0,3249
YLR265C,Q06148,3250
YLR266C,Q06149,3251
YLR267W,Q06150,3252
